Hole_ID,X,Y
CE-1923,771938,9619250
CE-1926,771938,9619200
CE-1925,771938,9619150
CE-1912,771938,9619100
CE-1911,771938,9619050
CE-1914,771938,9619000
CE-1913,771938,9618950
CE-1916,771938,9618900
CE-1915,771938,9618850
CE-1918,771938,9618800
CE-1917,771938,9618750
CE-1872,771938,9618700
CE-1871,771938,9618650
CE-1874,771938,9618600
CE-1873,771938,9618550
CE-1876,771938,9618500
CE-1875,771938,9618450
CE-1878,771938,9618400
CE-1877,771938,9618350
CE-1864,771938,9618300
CE-1863,771938,9618250
CE-1866,771938,9618200
CE-1865,771938,9618150
CE-1868,771938,9618100
CE-1867,771938,9618050
CE-1870,771938,9618000
CE-1869,771938,9617950
CE-1888,771938,9617900
CE-1887,771938,9617850
CE-1890,771938,9617800
CE-1889,771938,9617750
CE-1892,771938,9617700
CE-1891,771938,9617650
CE-1894,771938,9617600
CE-1893,771938,9617550
CE-1880,771938,9617500
CE-1879,771938,9617450
CE-1882,771938,9617400
CE-1881,771938,9617350
CE-1884,771938,9617300
CE-1883,771938,9617250
CE-1886,771938,9617200
CE-1885,771938,9617150
CE-1840,771938,9617100
CE-1839,771938,9617050
CE-1842,771938,9617000
CE-1841,771938,9616950
CE-1844,771938,9616915
CE-1843,771988,9620049
CE-1846,771988,9620000
CE-1845,771988,9619950
CE-1832,771988,9619900
CE-1831,771988,9619850
CE-1834,771988,9619800
CE-1833,771988,9619750
CE-1836,771988,9619700
CE-1835,771988,9619650
CE-1838,771988,9619600
CE-1837,771988,9619550
CE-1856,771988,9619500
CE-1855,771988,9619450
CE-1858,771988,9619400
CE-1857,771988,9619350
CE-1860,771988,9619300
CE-1859,771988,9619250
CE-1862,771988,9619200
CE-1861,771988,9619150
CE-1848,771988,9619100
CE-1847,771988,9619050
CE-1850,771988,9619000
CE-1849,771988,9618950
CE-1852,771988,9618900
CE-1851,771988,9618850
CE-1854,771988,9618800
CE-1853,771988,9618750
CE-1808,771988,9618700
CE-1807,771988,9618650
CE-1810,771988,9618600
CE-1809,771988,9618550
CE-1812,771988,9618500
CE-1811,771988,9618450
CE-1814,771988,9618400
CE-1813,771988,9618350
CE-1800,771988,9618300
CE-1799,771988,9618250
CE-1802,771988,9618200
CE-1801,771988,9618150
CE-1804,771988,9618100
CE-1803,771988,9618050
CE-1806,771988,9618000
CE-1805,771988,9617950
CE-1824,771988,9617900
CE-1823,771988,9617850
CE-1826,771988,9617800
CE-1825,771988,9617750
CE-1828,771988,9617700
CE-1827,771988,9617650
CE-1830,771988,9617600
CE-1829,771988,9617550
CE-1816,771988,9617500
CE-1815,771988,9617450
CE-1818,771988,9617400
CE-1817,771988,9617350
CE-1820,771988,9617300
CE-1819,771988,9617250
CE-1822,771988,9617200
CE-1821,771988,9617150
CE-1776,771988,9617100
CE-1775,771988,9617050
CE-1778,771988,9617000
CE-1777,771988,9616950
CE-1780,771988,9616915
CE-1779,772038,9620049
CE-1782,772038,9620000
CE-1781,772038,9619950
CE-1768,772038,9619900
CE-1767,772038,9619850
CE-1770,772038,9619800
CE-1769,772038,9619750
CE-1772,772038,9619700
CE-1771,772038,9619650
CE-1774,772038,9619600
CE-1773,772038,9619550
CE-1792,772038,9619500
CE-1791,772038,9619450
CE-1794,772038,9619400
CE-1793,772038,9619350
CE-1796,772038,9619300
CE-1795,772038,9619250
CE-1798,772038,9619200
CE-1797,772038,9619150
CE-1784,772038,9619100
CE-1783,772038,9619050
CE-1786,772038,9619000
CE-1785,772038,9618950
CE-1788,772038,9618900
CE-1787,772038,9618850
CE-1790,772038,9618800
CE-1789,772038,9618750
CE-1744,772038,9618700
CE-1743,772038,9618650
CE-1746,772038,9618600
CE-1745,772038,9618550
CE-1748,772038,9618500
CE-1747,772038,9618450
CE-1750,772038,9618400
CE-1749,772038,9618350
CE-1736,772038,9618300
CE-1735,772038,9618250
CE-1738,772038,9618200
CE-1737,772038,9618150
CE-1740,772038,9618100
CE-1739,772038,9618050
CE-1742,772038,9618000
CE-1741,772038,9617950
CE-1760,772038,9617900
CE-1759,772038,9617850
CE-1762,772038,9617800
CE-1761,772038,9617750
CE-1764,772038,9617700
CE-1763,772038,9617650
CE-1766,772038,9617600
CE-1765,772038,9617550
CE-1752,772038,9617500
CE-1751,772038,9617450
CE-1754,772038,9617400
CE-1753,772038,9617350
CE-1756,772038,9617300
CE-1755,772038,9617250
CE-1758,772038,9617200
CE-1757,772038,9617150
CE-1712,772038,9617100
CE-1711,772038,9617050
CE-1714,772038,9617000
CE-1713,772038,9616950
CE-1716,772038,9616915
CE-1715,772088,9620050
CE-1718,772088,9620000
CE-1717,772088,9619950
CE-1704,772088,9619900
CE-1703,772088,9619850
CE-1706,772088,9619800
CE-1705,772088,9619750
CE-1708,772088,9619700
CE-1707,772088,9619650
CE-1710,772088,9619600
CE-1709,772088,9619550
CE-1728,772088,9619500
CE-1727,772088,9619450
CE-1730,772088,9619400
CE-1729,772088,9619350
CE-1732,772088,9619300
CE-1731,772088,9619250
CE-1734,772088,9619200
CE-1733,772088,9619150
CE-1720,772088,9619100
CE-1719,772088,9619050
CE-1722,772088,9619000
CE-1721,772088,9618950
CE-1724,772088,9618900
CE-1723,772088,9618850
CE-1726,772088,9618800
CE-1725,772088,9618750
CE-1680,772088,9618700
CE-1679,772088,9618650
CE-1682,772088,9618600
CE-1681,772088,9618550
CE-1684,772088,9618500
CE-1683,772088,9618450
CE-1686,772088,9618400
CE-1685,772088,9618350
CE-1672,772088,9618300
CE-1671,772088,9618250
CE-1674,772088,9618200
CE-1673,772088,9618150
CE-1676,772088,9618100
CE-1675,772088,9618050
CE-1678,772088,9618000
CE-1677,772088,9617950
CE-1696,772088,9617900
CE-1695,772088,9617850
CE-1698,772088,9617800
CE-1697,772088,9617750
CE-1700,772088,9617700
CE-1699,772088,9617650
CE-1702,772088,9617600
CE-1701,772088,9617550
CE-1688,772088,9617500
CE-1687,772088,9617450
CE-1690,772088,9617400
CE-1689,772088,9617350
CE-1692,772088,9617300
CE-1691,772088,9617250
CE-1694,772088,9617200
CE-1693,772088,9617150
CE-0624,772088,9617100
CE-0623,772088,9617050
CE-0626,772088,9617000
CE-0625,772088,9616950
CE-0628,772088,9616915
CE-0627,772138,9620050
CE-0630,772138,9620000
CE-0629,772138,9619950
CE-0616,772138,9619900
CE-0615,772138,9619850
CE-0618,772138,9619800
CE-0617,772138,9619750
CE-0620,772138,9619700
CE-0619,772138,9619650
CE-0622,772138,9619600
CE-0621,772138,9619550
CE-0640,772138,9619500
CE-0639,772138,9619450
CE-0642,772138,9619400
CE-0641,772138,9619350
CE-0644,772138,9619300
CE-0643,772138,9619250
CE-0646,772138,9619200
CE-0645,772138,9619150
CE-0632,772138,9619100
CE-0631,772138,9619050
CE-0634,772138,9619000
CE-0633,772138,9618950
CE-0636,772138,9618900
CE-0635,772138,9618850
CE-0638,772138,9618800
CE-0637,772138,9618750
CE-0592,772138,9618700
CE-0591,772138,9618650
CE-0594,772138,9618600
CE-0593,772138,9618550
CE-0596,772138,9618500
CE-0595,772138,9618450
CE-0598,772138,9618400
CE-0597,772138,9618350
CE-0584,772138,9618300
CE-0583,772138,9618250
CE-0586,772138,9618200
CE-0585,772138,9618150
CE-0588,772138,9618100
CE-0587,772138,9618050
CE-0590,772138,9618000
CE-0589,772138,9617950
CE-0608,772138,9617900
CE-0607,772138,9617850
CE-0610,772138,9617800
CE-0609,772138,9617750
CE-0612,772138,9617700
CE-0611,772138,9617650
CE-0614,772138,9617600
CE-0613,772138,9617550
CE-0600,772138,9617500
CE-0599,772138,9617450
CE-0602,772138,9617400
CE-0601,772138,9617350
CE-0604,772138,9617300
CE-0603,772138,9617250
CE-0606,772138,9617200
CE-0605,772138,9617150
CE-0560,772138,9617100
CE-0559,772138,9617050
CE-0562,772138,9617000
CE-0561,772138,9616950
CE-0564,772138,9616915
CE-0563,772188,9620050
CE-0566,772188,9620000
CE-0565,772188,9619950
CE-0552,772188,9619900
CE-0551,772188,9619850
CE-0554,772188,9619800
CE-0553,772188,9619750
CE-0556,772188,9619700
CE-0555,772188,9619650
CE-0558,772188,9619600
CE-0557,772188,9619550
CE-0576,772188,9619500
CE-0575,772188,9619450
CE-0578,772188,9619400
CE-0577,772188,9619350
CE-0580,772188,9619300
CE-0579,772188,9619250
CE-0582,772188,9619200
CE-0581,772188,9619150
CE-0568,772188,9619100
CE-0567,772188,9619050
CE-0570,772188,9619000
CE-0569,772188,9618950
CE-0572,772188,9618900
CE-0571,772188,9618850
CE-0574,772188,9618800
CE-0573,772188,9618750
CE-0528,772188,9618700
CE-0527,772188,9618650
CE-0530,772188,9618600
CE-0529,772188,9618550
CE-0532,772188,9618500
CE-0531,772188,9618450
CE-0534,772188,9618400
CE-0533,772188,9618350
CE-0520,772188,9618300
CE-0519,772188,9618250
CE-0522,772188,9618200
CE-0521,772188,9618150
CE-0524,772188,9618100
CE-0523,772188,9618050
CE-0526,772188,9618000
CE-0525,772188,9617950
CE-0544,772188,9617900
CE-0543,772188,9617850
CE-0546,772188,9617800
CE-0545,772188,9617750
CE-0548,772188,9617700
CE-0547,772188,9617650
CE-0550,772188,9617600
CE-0549,772188,9617550
CE-0536,772188,9617500
CE-0535,772188,9617450
CE-0538,772188,9617400
CE-0537,772188,9617350
CE-0540,772188,9617300
CE-0539,772188,9617250
CE-0542,772188,9617200
CE-0541,772188,9617150
CE-0496,772188,9617100
CE-0495,772188,9617050
CE-0498,772188,9617000
CE-0497,772188,9616950
CE-0500,772188,9616915
CE-0499,772238,9620050
CE-0502,772238,9620000
CE-0501,772238,9619950
CE-0488,772238,9619900
CE-0487,772238,9619850
CE-0490,772238,9619800
CE-0489,772238,9619750
CE-0492,772238,9619700
CE-0491,772238,9619650
CE-0494,772238,9619600
CE-0493,772238,9619550
CE-0512,772238,9619500
CE-0511,772238,9619450
CE-0514,772238,9619400
CE-0513,772238,9619350
CE-0516,772238,9619300
CE-0515,772238,9619250
CE-0518,772238,9619200
CE-0517,772238,9619150
CE-0504,772238,9619100
CE-0503,772238,9619050
CE-0506,772238,9619000
CE-0505,772238,9618950
CE-0508,772238,9618900
CE-0507,772238,9618850
CE-0510,772238,9618800
CE-0509,772238,9618750
CE-0464,772238,9618700
CE-0463,772238,9618650
CE-0466,772238,9618600
CE-0465,772238,9618550
CE-0468,772238,9618500
CE-0467,772238,9618450
CE-0470,772238,9618400
CE-0469,772238,9618350
CE-0456,772238,9618300
CE-0455,772238,9618250
CE-0458,772238,9618200
CE-0457,772238,9618150
CE-0460,772238,9618100
CE-0459,772238,9618050
CE-0462,772238,9618000
CE-0461,772238,9617950
CE-0480,772238,9617900
CE-0479,772238,9617850
CE-0482,772238,9617800
CE-0481,772238,9617750
CE-0484,772238,9617700
CE-0483,772238,9617650
CE-0486,772238,9617600
CE-0485,772238,9617550
CE-0472,772238,9617500
CE-0471,772238,9617450
CE-0474,772238,9617400
CE-0473,772238,9617350
CE-0476,772238,9617300
CE-0475,772238,9617250
CE-0478,772238,9617200
CE-0477,772238,9617150
CE-0432,772238,9617100
CE-0431,772238,9617050
CE-0434,772238,9617000
CE-0433,772238,9616950
CE-0436,772238,9616915
CE-0435,772288,9620050
CE-0438,772288,9620000
CE-0437,772288,9619950
CE-0424,772288,9619900
CE-0423,772288,9619850
CE-0426,772288,9619800
CE-0425,772288,9619750
CE-0428,772288,9619700
CE-0427,772288,9619650
CE-0430,772288,9619600
CE-0429,772288,9619550
CE-0448,772288,9619500
CE-0447,772288,9619450
CE-0450,772288,9619400
CE-0449,772288,9619350
CE-0452,772288,9619300
CE-0451,772288,9619250
CE-0454,772288,9619200
CE-0453,772288,9619150
CE-0440,772288,9619100
CE-0439,772288,9619050
CE-0442,772288,9619000
CE-0441,772288,9618950
CE-0444,772288,9618900
CE-0443,772288,9618850
CE-0446,772288,9618800
CE-0445,772288,9618750
CE-0400,772288,9618700
CE-0399,772288,9618650
CE-0402,772288,9618600
CE-0401,772288,9618550
CE-0404,772288,9618500
CE-0403,772288,9618450
CE-0406,772288,9618400
CE-0405,772288,9618350
CE-0392,772288,9618300
CE-0391,772288,9618250
CE-0394,772288,9618200
CE-0393,772288,9618150
CE-0396,772288,9618100
CE-0395,772288,9618050
CE-0398,772288,9618000
CE-0397,772288,9617950
CE-0416,772288,9617900
CE-0415,772288,9617850
CE-0418,772288,9617800
CE-0417,772288,9617750
CE-0420,772288,9617700
CE-0419,772288,9617650
CE-0422,772288,9617600
CE-0421,772288,9617550
CE-0408,772288,9617500
CE-0407,772288,9617450
CE-0410,772288,9617400
CE-0409,772288,9617350
CE-0412,772288,9617300
CE-0411,772288,9617250
CE-0414,772288,9617200
CE-0413,772288,9617150
CE-0368,772288,9617100
CE-0367,772288,9617050
CE-0370,772288,9617000
CE-0369,772288,9616950
CE-0372,772288,9616915
CE-0371,772338,9620050
CE-0374,772338,9620000
CE-0373,772338,9619950
CE-0360,772338,9619900
CE-0359,772338,9619850
CE-0362,772338,9619800
CE-0361,772338,9619750
CE-0364,772338,9619700
CE-0363,772338,9619650
CE-0366,772338,9619600
CE-0365,772338,9619550
CE-0384,772338,9619500
CE-0383,772338,9619450
CE-0386,772338,9619400
CE-0385,772338,9619350
CE-0388,772338,9619300
CE-0387,772338,9619250
CE-0390,772338,9619200
CE-0389,772338,9619150
CE-0376,772338,9619100
CE-0375,772338,9619050
CE-0378,772338,9619000
CE-0377,772338,9618950
CE-0380,772338,9618900
CE-0379,772338,9618850
CE-0382,772338,9618800
CE-0381,772338,9618750
CE-0336,772338,9618700
CE-0335,772338,9618650
CE-0338,772338,9618600
CE-0337,772338,9618550
CE-0340,772338,9618500
CE-0339,772338,9618450
CE-0342,772338,9618400
CE-0341,772338,9618350
CE-0328,772338,9618300
CE-0327,772338,9618250
CE-0330,772338,9618200
CE-0329,772338,9618150
CE-0332,772338,9618100
CE-0331,772338,9618050
CE-0334,772338,9618000
CE-0333,772338,9617950
CE-0352,772338,9617900
CE-0351,772338,9617850
CE-0354,772338,9617800
CE-0353,772338,9617750
CE-0356,772338,9617700
CE-0355,772338,9617650
CE-0358,772338,9617600
CE-0357,772338,9617550
CE-0344,772338,9617500
CE-0343,772338,9617450
CE-0346,772338,9617400
CE-0345,772338,9617350
CE-0348,772338,9617300
CE-0347,772338,9617250
CE-0350,772338,9617200
CE-0349,772338,9617150
CE-0304,772338,9617100
CE-0303,772338,9617050
CE-0306,772338,9617000
CE-0305,772338,9616950
CE-0308,772338,9616915
CE-0307,772388,9620050
CE-0310,772388,9620000
CE-0309,772388,9619950
CE-0296,772388,9619900
CE-0295,772388,9619850
CE-0298,772388,9619800
CE-0297,772388,9619750
CE-0300,772388,9619700
CE-0299,772388,9619650
CE-0302,772388,9619600
CE-0301,772388,9619550
CE-0320,772388,9619500
CE-0319,772388,9619450
CE-0322,772388,9619400
CE-0321,772388,9619350
CE-0324,772388,9619300
CE-0323,772388,9619250
CE-0326,772388,9619200
CE-0325,772388,9619150
CE-0312,772388,9619100
CE-0311,772388,9619050
CE-0314,772388,9619000
CE-0313,772388,9618950
CE-0316,772388,9618900
CE-0315,772388,9618850
CE-0318,772388,9618800
CE-0317,772388,9618750
CE-0272,772388,9618700
CE-0271,772388,9618650
CE-0274,772388,9618600
CE-0273,772388,9618550
CE-0276,772388,9618500
CE-0275,772388,9618450
CE-0278,772388,9618400
CE-0277,772388,9618350
CE-0264,772388,9618300
CE-0263,772388,9618250
CE-0266,772388,9618200
CE-0265,772388,9618150
CE-0268,772388,9618100
CE-0267,772388,9618050
CE-0270,772388,9618000
CE-0269,772388,9617950
CE-0288,772388,9617900
CE-0287,772388,9617850
CE-0290,772388,9617800
CE-0289,772388,9617750
CE-0292,772388,9617700
CE-0291,772388,9617650
CE-0294,772388,9617600
CE-0293,772388,9617550
CE-0280,772388,9617500
CE-0279,772388,9617450
CE-0282,772388,9617400
CE-0281,772388,9617350
CE-0284,772388,9617300
CE-0283,772388,9617250
CE-0286,772388,9617200
CE-0285,772388,9617150
CE-0240,772388,9617100
CE-0239,772388,9617050
CE-0242,772388,9617000
CE-0241,772388,9616950
CE-0244,772388,9616915
CE-0243,772438,9620050
CE-0246,772438,9620000
CE-0245,772438,9619950
CE-0232,772438,9619900
CE-0231,772438,9619850
CE-0234,772438,9619800
CE-0233,772438,9619750
CE-0236,772438,9619700
CE-0235,772438,9619650
CE-0238,772438,9619600
CE-0237,772438,9619550
CE-0256,772438,9619500
CE-0255,772438,9619450
CE-0258,772438,9619400
CE-0257,772438,9619350
CE-0260,772438,9619300
CE-0259,772438,9619250
CE-0262,772438,9619200
CE-0261,772438,9619150
CE-0248,772438,9619100
CE-0247,772438,9619050
CE-0250,772438,9619000
CE-0249,772438,9618950
CE-0252,772438,9618900
CE-0251,772438,9618850
CE-0254,772438,9618800
CE-0253,772438,9618750
CE-0208,772438,9618700
CE-0207,772438,9618650
CE-0210,772438,9618600
CE-0209,772438,9618550
CE-0212,772438,9618500
CE-0211,772438,9618450
CE-0214,772438,9618400
CE-0213,772438,9618350
CE-0200,772438,9618300
CE-0199,772438,9618250
CE-0202,772438,9618200
CE-0201,772438,9618150
CE-0204,772438,9618100
CE-0203,772438,9618050
CE-0206,772438,9618000
CE-0205,772438,9617950
CE-0224,772438,9617900
CE-0223,772438,9617850
CE-0226,772438,9617800
CE-0225,772438,9617750
CE-0228,772438,9617700
CE-0227,772438,9617650
CE-0230,772438,9617600
CE-0229,772438,9617550
CE-0216,772438,9617500
CE-0215,772438,9617450
CE-0218,772438,9617400
CE-0217,772438,9617350
CE-0220,772438,9617300
CE-0219,772438,9617250
CE-0222,772438,9617200
CE-0221,772438,9617150
CE-0176,772438,9617100
CE-0175,772438,9617050
CE-0178,772438,9617000
CE-0177,772438,9616950
CE-0180,772438,9616915
CE-0179,772488,9620050
CE-0182,772488,9620000
CE-0181,772488,9619950
CE-0168,772488,9619900
CE-0167,772488,9619850
CE-0170,772488,9619800
CE-0169,772488,9619750
CE-0172,772488,9619700
CE-0171,772488,9619650
CE-0174,772488,9619600
CE-0173,772488,9619550
CE-0192,772488,9619500
CE-0191,772488,9619450
CE-0194,772488,9619400
CE-0193,772488,9619350
CE-0196,772488,9619300
CE-0195,772488,9619250
CE-0198,772488,9619200
CE-0197,772488,9619150
CE-0184,772488,9619100
CE-0183,772488,9619050
CE-0186,772488,9619000
CE-0185,772488,9618950
CE-0188,772488,9618900
CE-0187,772488,9618850
CE-0190,772488,9618800
CE-0189,772488,9618750
CE-0144,772488,9618700
CE-0143,772488,9618650
CE-0146,772488,9618600
CE-0145,772488,9618550
CE-0148,772488,9618500
CE-0147,772488,9618450
CE-0150,772488,9618400
CE-0149,772488,9618350
CE-0136,772488,9618300
CE-0135,772488,9618250
CE-0138,772488,9618200
CE-0137,772488,9618150
CE-0140,772488,9618100
CE-0139,772488,9618050
CE-0142,772488,9618000
CE-0141,772488,9617950
CE-0160,772488,9617900
CE-0159,772488,9617850
CE-0162,772488,9617800
CE-0161,772488,9617750
CE-0164,772488,9617700
CE-0163,772488,9617650
CE-0166,772488,9617600
CE-0165,772488,9617550
CE-0152,772488,9617500
CE-0151,772488,9617450
CE-0154,772488,9617400
CE-0153,772488,9617350
CE-0156,772488,9617300
CE-0155,772488,9617250
CE-0158,772488,9617200
CE-0157,772488,9617150
CE-1136,772488,9617100
CE-1135,772488,9617050
CE-1138,772488,9617000
CE-1137,772488,9616950
CE-1140,772488,9616915
CE-1139,772538,9620050
CE-1142,772538,9620000
CE-1141,772538,9619950
CE-1128,772538,9619900
CE-1127,772538,9619850
CE-1130,772538,9619800
CE-1129,772538,9619750
CE-1132,772538,9619700
CE-1131,772538,9619650
CE-1134,772538,9619600
CE-1133,772538,9619550
CE-1152,772538,9619500
CE-1151,772538,9619450
CE-1154,772538,9619400
CE-1153,772538,9619350
CE-1156,772538,9619300
CE-1155,772538,9619250
CE-1158,772538,9619200
CE-1157,772538,9619150
CE-1144,772538,9619100
CE-1143,772538,9619050
CE-1146,772538,9619000
CE-1145,772538,9618950
CE-1148,772538,9618900
CE-1147,772538,9618850
CE-1150,772538,9618800
CE-1149,772538,9618750
CE-1104,772538,9618700
CE-1103,772538,9618650
CE-1106,772538,9618600
CE-1105,772538,9618550
CE-1108,772538,9618500
CE-1107,772538,9618450
CE-1110,772538,9618400
CE-1109,772538,9618350
CE-1096,772538,9618300
CE-1095,772538,9618250
CE-1098,772538,9618200
CE-1097,772538,9618150
CE-1100,772538,9618100
CE-1099,772538,9618050
CE-1102,772538,9618000
CE-1101,772538,9617950
CE-1120,772538,9617900
CE-1119,772538,9617850
CE-1122,772538,9617800
CE-1121,772538,9617750
CE-1124,772538,9617700
CE-1123,772538,9617650
CE-1126,772538,9617600
CE-1125,772538,9617550
CE-1112,772538,9617500
CE-1111,772538,9617450
CE-1114,772538,9617400
CE-1113,772538,9617350
CE-1116,772538,9617300
CE-1115,772538,9617250
CE-1118,772538,9617200
CE-1117,772538,9617150
CE-1072,772538,9617100
CE-1071,772538,9617050
CE-1074,772538,9617000
CE-1073,772538,9616950
CE-1076,772538,9616915
CE-1075,772588,9620050
CE-1078,772588,9620000
CE-1077,772588,9619950
CE-1064,772588,9619900
CE-1063,772588,9619850
CE-1066,772588,9619800
CE-1065,772588,9619750
CE-1068,772588,9619700
CE-1067,772588,9619650
CE-1070,772588,9619600
CE-1069,772588,9619550
CE-1088,772588,9619500
CE-1087,772588,9619450
CE-1090,772588,9619400
CE-1089,772588,9619350
CE-1092,772588,9619300
CE-1091,772588,9619250
CE-1094,772588,9619200
CE-1093,772588,9619150
CE-1080,772588,9619100
CE-1079,772588,9619050
CE-1082,772588,9619000
CE-1081,772588,9618950
CE-1084,772588,9618900
CE-1083,772588,9618850
CE-1086,772588,9618800
CE-1085,772588,9618750
CE-1040,772588,9618700
CE-1039,772588,9618650
CE-1042,772588,9618600
CE-1041,772588,9618550
CE-1044,772588,9618500
CE-1043,772588,9618450
CE-1046,772588,9618400
CE-1045,772588,9618350
CE-1032,772588,9618300
CE-1031,772588,9618250
CE-1034,772588,9618200
CE-1033,772588,9618150
CE-1036,772588,9618100
CE-1035,772588,9618050
CE-1038,772588,9618000
CE-1037,772588,9617950
CE-1056,772588,9617900
CE-1055,772588,9617850
CE-1058,772588,9617800
CE-1057,772588,9617750
CE-1060,772588,9617700
CE-1059,772588,9617650
CE-1062,772588,9617600
CE-1061,772588,9617550
CE-1048,772588,9617500
CE-1047,772588,9617450
CE-1050,772588,9617400
CE-1049,772588,9617350
CE-1052,772588,9617300
CE-1051,772588,9617250
CE-1054,772588,9617200
CE-1053,772588,9617150
CE-1008,772588,9617100
CE-1007,772588,9617050
CE-1010,772588,9617000
CE-1009,772588,9616950
CE-1012,772588,9616915
CE-1011,772638,9620050
CE-1014,772638,9620000
CE-1013,772638,9619950
CE-1000,772638,9619900
CE-0999,772638,9619850
CE-1002,772638,9619800
CE-1001,772638,9619750
CE-1004,772638,9619700
CE-1003,772638,9619650
CE-1006,772638,9619600
CE-1005,772638,9619550
CE-1024,772638,9619500
CE-1023,772638,9619450
CE-1026,772638,9619400
CE-1025,772638,9619350
CE-1028,772638,9619300
CE-1027,772638,9619250
CE-1030,772638,9619200
CE-1029,772638,9619150
CE-1016,772638,9619100
CE-1015,772638,9619050
CE-1018,772638,9619000
CE-1017,772638,9618950
CE-1020,772638,9618900
CE-1019,772638,9618850
CE-1022,772638,9618800
CE-1021,772638,9618750
CE-0976,772638,9618700
CE-0975,772638,9618650
CE-0978,772638,9618600
CE-0977,772638,9618550
CE-0980,772638,9618500
CE-0979,772638,9618450
CE-0982,772638,9618400
CE-0981,772638,9618350
CE-0968,772638,9618300
CE-0967,772638,9618250
CE-0970,772638,9618200
CE-0969,772638,9618150
CE-0972,772638,9618100
CE-0971,772638,9618050
CE-0974,772638,9618000
CE-0973,772638,9617950
CE-0992,772638,9617900
CE-0991,772638,9617850
CE-0994,772638,9617800
CE-0993,772638,9617750
CE-0996,772638,9617700
CE-0995,772638,9617650
CE-0998,772638,9617600
CE-0997,772638,9617550
CE-0984,772638,9617500
CE-0983,772638,9617450
CE-0986,772638,9617400
CE-0985,772638,9617350
CE-0988,772636,9617300
CE-0987,772636,9617250
CE-0990,772636,9617200
CE-0989,772636,9617150
CE-0944,772636,9617100
CE-0943,772636,9617050
CE-0946,772636,9617000
CE-0945,772636,9616950
CE-0948,772636,9616915
CE-0947,772688,9620050
CE-0950,772688,9620000
CE-0949,772688,9619950
CE-0936,772688,9619900
CE-0935,772688,9619850
CE-0938,772688,9619800
CE-0937,772688,9619750
CE-0940,772688,9619700
CE-0939,772688,9619650
CE-0942,772688,9619600
CE-0941,772688,9619550
CE-0960,772688,9619500
CE-0959,772688,9619450
CE-0962,772688,9619400
CE-0961,772688,9619350
CE-0964,772688,9619300
CE-0963,772688,9619250
CE-0966,772688,9619200
CE-0965,772688,9619150
CE-0952,772688,9619100
CE-0951,772688,9619050
CE-0954,772688,9619000
CE-0953,772688,9618950
CE-0956,772688,9618900
CE-0955,772688,9618850
CE-0958,772688,9618800
CE-0957,772688,9618750
CE-0912,772688,9618700
CE-0911,772688,9618650
CE-0914,772688,9618600
CE-0913,772688,9618550
CE-0916,772688,9618500
CE-0915,772688,9618450
CE-0918,772688,9618400
CE-0917,772688,9618350
CE-0904,772688,9618300
CE-0903,772688,9618250
CE-0906,772688,9618200
CE-0905,772688,9618150
CE-0908,772688,9618100
CE-0907,772688,9618050
CE-0910,772688,9618000
CE-0909,772688,9617950
CE-0928,772688,9617900
CE-0927,772688,9617850
CE-0930,772688,9617800
CE-0929,772688,9617750
CE-0932,772688,9617700
CE-0931,772688,9617650
CE-0934,772688,9617600
CE-0933,772688,9617550
CE-0920,772688,9617500
CE-0919,772688,9617450
CE-0922,772688,9617400
CE-0921,772688,9617351
CE-0924,772738,9620050
CE-0923,772738,9620000
CE-0926,772738,9619950
CE-0925,772738,9619900
CE-0880,772738,9619850
CE-0879,772738,9619800
CE-0882,772738,9619750
CE-0881,772738,9619700
CE-0884,772738,9619650
CE-0883,772738,9619600
CE-0886,772738,9619550
CE-0885,772738,9619500
CE-0872,772738,9619450
CE-0871,772738,9619400
CE-0874,772738,9619350
CE-0873,772738,9619300
CE-0876,772738,9619250
CE-0875,772738,9619200
CE-0878,772738,9619150
CE-0877,772738,9619100
CE-0896,772738,9619050
CE-0895,772738,9619000
CE-0898,772738,9618950
CE-0897,772738,9618900
CE-0900,772738,9618850
CE-0899,772738,9618800
CE-0902,772738,9618750
CE-0901,772738,9618700
CE-0888,772738,9618650
CE-0887,772738,9618600
CE-0890,772738,9618550
CE-0889,772738,9618500
CE-0892,772738,9618450
CE-0891,772738,9618400
CE-0894,772738,9618350
CE-0893,772738,9618300
CE-0848,772738,9618250
CE-0847,772738,9618200
CE-0850,772738,9618150
CE-0849,772738,9618100
CE-0852,772738,9618050
CE-0851,772738,9618000
CE-0854,772738,9617950
CE-0853,772738,9617900
CE-0840,772738,9617850
CE-0839,772738,9617800
CE-0842,772738,9617750
CE-0841,772738,9617700
CE-0844,772738,9617650
CE-0843,772738,9617600
CE-0846,772738,9617550
CE-0845,772738,9617500
CE-0864,772738,9617450
CE-0863,772738,9617400
CE-0866,772738,9617351
CE-0865,772788,9620050
CE-0868,772788,9620000
CE-0867,772788,9619950
CE-0870,772788,9619900
CE-0869,772788,9619850
CE-0856,772788,9619800
CE-0855,772788,9619750
CE-0858,772788,9619700
CE-0857,772788,9619650
CE-0860,772788,9619600
CE-0859,772788,9619550
CE-0862,772788,9619500
CE-0861,772788,9619450
CE-0816,772788,9619400
CE-0815,772788,9619350
CE-0818,772788,9619300
CE-0817,772788,9619250
CE-0820,772788,9619200
CE-0819,772788,9619150
CE-0822,772788,9619100
CE-0821,772788,9619050
CE-0808,772788,9619000
