hole_id,depth,dip,azimuth
CE-1895,18.83,-90.0,0.0
CE-1898,17.11,-90.0,0.0
CE-1897,23.95,-90.0,0.0
CE-1900,22.58,-90.0,0.0
CE-1899,16.48,-90.0,0.0
CE-1902,20.74,-90.0,0.0
CE-1901,18.62,-90.0,0.0
CE-1920,10.3,-90.0,0.0
CE-1919,12.51,-90.0,0.0
CE-1922,21.96,-90.0,0.0
CE-1921,22.3,-90.0,0.0
CE-1924,23.59,-90.0,0.0
CE-1923,23.06,-90.0,0.0
CE-1926,13.86,-90.0,0.0
CE-1925,20.61,-90.0,0.0
CE-1912,21.57,-90.0,0.0
CE-1911,13.35,-90.0,0.0
CE-1914,13.2,-90.0,0.0
CE-1913,24.51,-90.0,0.0
CE-1916,23.68,-90.0,0.0
CE-1915,16.41,-90.0,0.0
CE-1918,24.03,-90.0,0.0
CE-1917,17.61,-90.0,0.0
CE-1872,17.6,-90.0,0.0
CE-1871,15.97,-90.0,0.0
CE-1874,22.02,-90.0,0.0
CE-1873,17.95,-90.0,0.0
CE-1876,15.48,-90.0,0.0
CE-1875,23.34,-90.0,0.0
CE-1878,24.15,-90.0,0.0
CE-1877,16.35,-90.0,0.0
CE-1864,19.6,-90.0,0.0
CE-1863,10.27,-90.0,0.0
CE-1866,21.08,-90.0,0.0
CE-1865,18.02,-90.0,0.0
CE-1868,20.64,-90.0,0.0
CE-1867,16.78,-90.0,0.0
CE-1870,22.1,-90.0,0.0
CE-1869,24.26,-90.0,0.0
CE-1888,21.64,-90.0,0.0
CE-1887,24.29,-90.0,0.0
CE-1890,18.89,-90.0,0.0
CE-1889,23.02,-90.0,0.0
CE-1892,18.01,-90.0,0.0
CE-1891,11.25,-90.0,0.0
CE-1894,21.78,-90.0,0.0
CE-1893,17.97,-90.0,0.0
CE-1880,11.51,-90.0,0.0
CE-1879,21.95,-90.0,0.0
CE-1882,9.84,-90.0,0.0
CE-1881,13.3,-90.0,0.0
CE-1884,24.35,-90.0,0.0
CE-1883,9.3,-90.0,0.0
CE-1886,22.31,-90.0,0.0
CE-1885,21.03,-90.0,0.0
CE-1840,22.17,-90.0,0.0
CE-1839,18.44,-90.0,0.0
CE-1842,20.52,-90.0,0.0
CE-1841,11.0,-90.0,0.0
CE-1844,9.54,-90.0,0.0
CE-1843,18.37,-90.0,0.0
CE-1846,20.05,-90.0,0.0
CE-1845,23.96,-90.0,0.0
CE-1832,19.79,-90.0,0.0
CE-1831,23.78,-90.0,0.0
CE-1834,24.61,-90.0,0.0
CE-1833,16.2,-90.0,0.0
CE-1836,23.4,-90.0,0.0
CE-1835,9.57,-90.0,0.0
CE-1838,9.61,-90.0,0.0
CE-1837,18.48,-90.0,0.0
CE-1856,9.49,-90.0,0.0
CE-1855,16.93,-90.0,0.0
CE-1858,16.39,-90.0,0.0
CE-1857,18.48,-90.0,0.0
CE-1860,18.37,-90.0,0.0
CE-1859,22.62,-90.0,0.0
CE-1862,18.63,-90.0,0.0
CE-1861,20.19,-90.0,0.0
CE-1848,21.4,-90.0,0.0
CE-1847,23.47,-90.0,0.0
CE-1850,22.37,-90.0,0.0
CE-1849,22.69,-90.0,0.0
CE-1852,18.16,-90.0,0.0
CE-1851,15.38,-90.0,0.0
CE-1854,9.01,-90.0,0.0
CE-1853,22.43,-90.0,0.0
CE-1808,20.96,-90.0,0.0
CE-1807,21.73,-90.0,0.0
CE-1810,18.7,-90.0,0.0
CE-1809,18.01,-90.0,0.0
CE-1812,18.61,-90.0,0.0
CE-1811,9.51,-90.0,0.0
CE-1814,22.33,-90.0,0.0
CE-1813,11.34,-90.0,0.0
CE-1800,19.8,-90.0,0.0
CE-1799,24.72,-90.0,0.0
CE-1802,23.13,-90.0,0.0
CE-1801,15.21,-90.0,0.0
CE-1804,19.2,-90.0,0.0
CE-1803,16.55,-90.0,0.0
CE-1806,23.02,-90.0,0.0
CE-1805,17.83,-90.0,0.0
CE-1824,18.19,-90.0,0.0
CE-1823,24.29,-90.0,0.0
CE-1826,9.99,-90.0,0.0
CE-1825,20.8,-90.0,0.0
CE-1828,24.14,-90.0,0.0
CE-1827,15.27,-90.0,0.0
CE-1830,19.06,-90.0,0.0
CE-1829,15.75,-90.0,0.0
CE-1816,22.07,-90.0,0.0
CE-1815,20.85,-90.0,0.0
CE-1818,24.71,-90.0,0.0
CE-1817,10.57,-90.0,0.0
CE-1820,15.94,-90.0,0.0
CE-1819,19.7,-90.0,0.0
CE-1822,15.91,-90.0,0.0
CE-1821,19.32,-90.0,0.0
CE-1776,13.85,-90.0,0.0
CE-1775,17.09,-90.0,0.0
CE-1778,11.78,-90.0,0.0
CE-1777,10.31,-90.0,0.0
CE-1780,9.01,-90.0,0.0
CE-1779,23.79,-90.0,0.0
CE-1782,12.84,-90.0,0.0
CE-1781,23.07,-90.0,0.0
CE-1768,22.73,-90.0,0.0
CE-1767,17.16,-90.0,0.0
CE-1770,15.49,-90.0,0.0
CE-1769,15.06,-90.0,0.0
CE-1772,22.34,-90.0,0.0
CE-1771,22.84,-90.0,0.0
CE-1774,15.24,-90.0,0.0
CE-1773,21.61,-90.0,0.0
CE-1792,24.1,-90.0,0.0
CE-1791,21.81,-90.0,0.0
CE-1794,23.81,-90.0,0.0
CE-1793,24.31,-90.0,0.0
CE-1796,20.8,-90.0,0.0
CE-1795,24.51,-90.0,0.0
CE-1798,15.25,-90.0,0.0
CE-1797,23.69,-90.0,0.0
CE-1784,20.2,-90.0,0.0
CE-1783,9.13,-90.0,0.0
CE-1786,18.35,-90.0,0.0
CE-1785,12.56,-90.0,0.0
CE-1788,16.23,-90.0,0.0
CE-1787,19.59,-90.0,0.0
CE-1790,24.77,-90.0,0.0
CE-1789,20.51,-90.0,0.0
CE-1744,21.38,-90.0,0.0
CE-1743,21.12,-90.0,0.0
CE-1746,15.53,-90.0,0.0
CE-1745,16.3,-90.0,0.0
CE-1748,17.41,-90.0,0.0
CE-1747,19.24,-90.0,0.0
CE-1750,22.35,-90.0,0.0
CE-1749,19.62,-90.0,0.0
CE-1736,23.43,-90.0,0.0
CE-1735,21.61,-90.0,0.0
CE-1738,21.07,-90.0,0.0
CE-1737,15.44,-90.0,0.0
CE-1740,23.67,-90.0,0.0
CE-1739,23.46,-90.0,0.0
CE-1742,22.55,-90.0,0.0
CE-1741,22.55,-90.0,0.0
CE-1760,16.98,-90.0,0.0
CE-1759,16.79,-90.0,0.0
CE-1762,18.76,-90.0,0.0
CE-1761,19.73,-90.0,0.0
CE-1764,24.68,-90.0,0.0
CE-1763,13.82,-90.0,0.0
CE-1766,15.99,-90.0,0.0
CE-1765,20.51,-90.0,0.0
CE-1752,19.38,-90.0,0.0
CE-1751,18.96,-90.0,0.0
CE-1754,18.41,-90.0,0.0
CE-1753,21.39,-90.0,0.0
CE-1756,21.43,-90.0,0.0
CE-1755,23.46,-90.0,0.0
CE-1758,15.88,-90.0,0.0
CE-1757,23.2,-90.0,0.0
CE-1712,16.55,-90.0,0.0
CE-1711,13.67,-90.0,0.0
CE-1714,9.75,-90.0,0.0
CE-1713,11.76,-90.0,0.0
CE-1716,10.51,-90.0,0.0
CE-1715,22.39,-90.0,0.0
CE-1718,18.12,-90.0,0.0
CE-1717,17.99,-90.0,0.0
CE-1704,16.85,-90.0,0.0
CE-1703,10.51,-90.0,0.0
CE-1706,22.24,-90.0,0.0
CE-1705,10.01,-90.0,0.0
CE-1708,20.42,-90.0,0.0
CE-1707,15.87,-90.0,0.0
CE-1710,19.69,-90.0,0.0
CE-1709,15.19,-90.0,0.0
CE-1728,19.96,-90.0,0.0
CE-1727,18.04,-90.0,0.0
CE-1730,20.66,-90.0,0.0
CE-1729,23.01,-90.0,0.0
CE-1732,19.29,-90.0,0.0
CE-1731,24.1,-90.0,0.0
CE-1734,22.86,-90.0,0.0
CE-1733,15.44,-90.0,0.0
CE-1720,15.71,-90.0,0.0
CE-1719,22.51,-90.0,0.0
CE-1722,20.81,-90.0,0.0
CE-1721,17.13,-90.0,0.0
CE-1724,18.12,-90.0,0.0
CE-1723,15.42,-90.0,0.0
CE-1726,22.8,-90.0,0.0
CE-1725,20.49,-90.0,0.0
CE-1680,18.68,-90.0,0.0
CE-1679,22.07,-90.0,0.0
CE-1682,20.37,-90.0,0.0
CE-1681,21.78,-90.0,0.0
CE-1684,18.29,-90.0,0.0
CE-1683,15.83,-90.0,0.0
CE-1686,23.7,-90.0,0.0
CE-1685,24.75,-90.0,0.0
CE-1672,15.79,-90.0,0.0
CE-1671,16.5,-90.0,0.0
CE-1674,23.19,-90.0,0.0
CE-1673,21.84,-90.0,0.0
CE-1676,24.67,-90.0,0.0
CE-1675,11.52,-90.0,0.0
CE-1678,16.62,-90.0,0.0
CE-1677,21.92,-90.0,0.0
CE-1696,13.05,-90.0,0.0
CE-1695,19.28,-90.0,0.0
CE-1698,17.38,-90.0,0.0
CE-1697,22.09,-90.0,0.0
CE-1700,18.0,-90.0,0.0
CE-1699,18.43,-90.0,0.0
CE-1702,15.54,-90.0,0.0
CE-1701,20.68,-90.0,0.0
CE-1688,15.64,-90.0,0.0
CE-1687,12.9,-90.0,0.0
CE-1690,22.42,-90.0,0.0
CE-1689,22.06,-90.0,0.0
CE-1692,24.91,-90.0,0.0
CE-1691,24.7,-90.0,0.0
CE-1694,22.0,-90.0,0.0
CE-1693,17.2,-90.0,0.0
CE-0624,8.04,-90.0,0.0
CE-0623,12.64,-90.0,0.0
CE-0626,9.35,-90.0,0.0
CE-0625,13.53,-90.0,0.0
CE-0628,5.33,-90.0,0.0
CE-0627,16.94,-90.0,0.0
CE-0630,17.12,-90.0,0.0
CE-0629,17.76,-90.0,0.0
CE-0616,18.66,-90.0,0.0
CE-0615,10.09,-90.0,0.0
CE-0618,15.53,-90.0,0.0
CE-0617,16.79,-90.0,0.0
CE-0620,10.87,-90.0,0.0
CE-0619,17.99,-90.0,0.0
CE-0622,15.42,-90.0,0.0
CE-0621,9.08,-90.0,0.0
CE-0640,21.58,-90.0,0.0
CE-0639,15.11,-90.0,0.0
CE-0642,19.42,-90.0,0.0
CE-0641,22.62,-90.0,0.0
CE-0644,23.15,-90.0,0.0
CE-0643,19.06,-90.0,0.0
CE-0646,23.33,-90.0,0.0
CE-0645,24.06,-90.0,0.0
CE-0632,24.41,-90.0,0.0
CE-0631,23.64,-90.0,0.0
CE-0634,17.61,-90.0,0.0
CE-0633,23.01,-90.0,0.0
CE-0636,22.0,-90.0,0.0
CE-0635,17.64,-90.0,0.0
CE-0638,18.09,-90.0,0.0
CE-0637,19.62,-90.0,0.0
CE-0592,19.06,-90.0,0.0
CE-0591,18.37,-90.0,0.0
CE-0594,20.31,-90.0,0.0
CE-0593,15.47,-90.0,0.0
CE-0596,15.47,-90.0,0.0
CE-0595,23.69,-90.0,0.0
CE-0598,17.46,-90.0,0.0
CE-0597,19.0,-90.0,0.0
CE-0584,22.21,-90.0,0.0
CE-0583,24.49,-90.0,0.0
CE-0586,23.23,-90.0,0.0
CE-0585,20.66,-90.0,0.0
CE-0588,15.7,-90.0,0.0
CE-0587,17.57,-90.0,0.0
CE-0590,21.98,-90.0,0.0
CE-0589,18.63,-90.0,0.0
CE-0608,17.34,-90.0,0.0
CE-0607,23.28,-90.0,0.0
CE-0610,15.7,-90.0,0.0
CE-0609,23.67,-90.0,0.0
CE-0612,22.23,-90.0,0.0
CE-0611,13.43,-90.0,0.0
CE-0614,18.19,-90.0,0.0
CE-0613,15.35,-90.0,0.0
CE-0600,20.82,-90.0,0.0
CE-0599,20.27,-90.0,0.0
CE-0602,16.01,-90.0,0.0
CE-0601,18.17,-90.0,0.0
CE-0604,14.12,-90.0,0.0
CE-0603,15.24,-90.0,0.0
CE-0606,21.13,-90.0,0.0
CE-0605,9.62,-90.0,0.0
CE-0560,10.16,-90.0,0.0
CE-0559,13.56,-90.0,0.0
CE-0562,13.52,-90.0,0.0
CE-0561,5.19,-90.0,0.0
CE-0564,10.69,-90.0,0.0
CE-0563,16.98,-90.0,0.0
CE-0566,21.69,-90.0,0.0
CE-0565,13.73,-90.0,0.0
CE-0552,24.06,-90.0,0.0
CE-0551,13.12,-90.0,0.0
CE-0554,17.42,-90.0,0.0
CE-0553,24.65,-90.0,0.0
CE-0556,19.09,-90.0,0.0
CE-0555,16.66,-90.0,0.0
CE-0558,17.3,-90.0,0.0
CE-0557,18.2,-90.0,0.0
CE-0576,19.27,-90.0,0.0
CE-0575,16.76,-90.0,0.0
CE-0578,22.06,-90.0,0.0
CE-0577,21.54,-90.0,0.0
CE-0580,16.11,-90.0,0.0
CE-0579,23.84,-90.0,0.0
CE-0582,24.08,-90.0,0.0
CE-0581,23.91,-90.0,0.0
CE-0568,15.2,-90.0,0.0
CE-0567,17.58,-90.0,0.0
CE-0570,19.4,-90.0,0.0
CE-0569,22.59,-90.0,0.0
CE-0572,20.55,-90.0,0.0
CE-0571,22.05,-90.0,0.0
CE-0574,10.24,-90.0,0.0
CE-0573,10.41,-90.0,0.0
CE-0528,11.55,-90.0,0.0
CE-0527,21.77,-90.0,0.0
CE-0530,19.91,-90.0,0.0
CE-0529,16.33,-90.0,0.0
CE-0532,22.18,-90.0,0.0
CE-0531,14.7,-90.0,0.0
CE-0534,16.87,-90.0,0.0
CE-0533,16.07,-90.0,0.0
CE-0520,20.25,-90.0,0.0
CE-0519,21.31,-90.0,0.0
CE-0522,23.58,-90.0,0.0
CE-0521,18.38,-90.0,0.0
CE-0524,16.11,-90.0,0.0
CE-0523,19.26,-90.0,0.0
CE-0526,16.77,-90.0,0.0
CE-0525,24.48,-90.0,0.0
CE-0544,20.04,-90.0,0.0
CE-0543,22.72,-90.0,0.0
CE-0546,17.45,-90.0,0.0
CE-0545,16.76,-90.0,0.0
CE-0548,21.33,-90.0,0.0
CE-0547,19.34,-90.0,0.0
CE-0550,21.67,-90.0,0.0
CE-0549,13.74,-90.0,0.0
CE-0536,22.25,-90.0,0.0
CE-0535,11.11,-90.0,0.0
CE-0538,12.27,-90.0,0.0
CE-0537,24.79,-90.0,0.0
CE-0540,18.57,-90.0,0.0
CE-0539,20.66,-90.0,0.0
CE-0542,21.31,-90.0,0.0
CE-0541,8.03,-90.0,0.0
CE-0496,10.54,-90.0,0.0
CE-0495,7.52,-90.0,0.0
CE-0498,6.81,-90.0,0.0
CE-0497,8.82,-90.0,0.0
CE-0500,11.83,-90.0,0.0
CE-0499,15.9,-90.0,0.0
CE-0502,16.77,-90.0,0.0
CE-0501,19.06,-90.0,0.0
CE-0488,16.56,-90.0,0.0
CE-0487,10.44,-90.0,0.0
CE-0490,15.96,-90.0,0.0
CE-0489,19.39,-90.0,0.0
CE-0492,20.79,-90.0,0.0
CE-0491,21.83,-90.0,0.0
CE-0494,21.07,-90.0,0.0
CE-0493,9.18,-90.0,0.0
CE-0512,23.46,-90.0,0.0
CE-0511,15.84,-90.0,0.0
CE-0514,23.23,-90.0,0.0
CE-0513,15.85,-90.0,0.0
CE-0516,24.5,-90.0,0.0
CE-0515,21.38,-90.0,0.0
CE-0518,21.92,-90.0,0.0
CE-0517,17.36,-90.0,0.0
CE-0504,14.66,-90.0,0.0
CE-0503,11.16,-90.0,0.0
CE-0506,18.96,-90.0,0.0
CE-0505,24.37,-90.0,0.0
CE-0508,17.53,-90.0,0.0
CE-0507,24.24,-90.0,0.0
CE-0510,23.0,-90.0,0.0
CE-0509,12.85,-90.0,0.0
CE-0464,23.46,-90.0,0.0
CE-0463,21.12,-90.0,0.0
CE-0466,21.71,-90.0,0.0
CE-0465,21.12,-90.0,0.0
CE-0468,15.83,-90.0,0.0
CE-0467,10.79,-90.0,0.0
CE-0470,20.67,-90.0,0.0
CE-0469,11.97,-90.0,0.0
CE-0456,16.0,-90.0,0.0
CE-0455,20.22,-90.0,0.0
CE-0458,17.04,-90.0,0.0
CE-0457,17.33,-90.0,0.0
CE-0460,24.37,-90.0,0.0
CE-0459,23.11,-90.0,0.0
CE-0462,18.84,-90.0,0.0
CE-0461,20.56,-90.0,0.0
CE-0480,24.98,-90.0,0.0
CE-0479,13.96,-90.0,0.0
CE-0482,22.38,-90.0,0.0
CE-0481,16.7,-90.0,0.0
CE-0484,9.59,-90.0,0.0
CE-0483,9.21,-90.0,0.0
CE-0486,18.75,-90.0,0.0
CE-0485,18.67,-90.0,0.0
CE-0472,10.58,-90.0,0.0
CE-0471,21.96,-90.0,0.0
CE-0474,14.69,-90.0,0.0
CE-0473,16.05,-90.0,0.0
CE-0476,17.17,-90.0,0.0
CE-0475,13.88,-90.0,0.0
CE-0478,18.05,-90.0,0.0
CE-0477,11.86,-90.0,0.0
CE-0432,12.73,-90.0,0.0
CE-0431,12.68,-90.0,0.0
CE-0434,9.32,-90.0,0.0
CE-0433,9.11,-90.0,0.0
CE-0436,12.39,-90.0,0.0
CE-0435,19.16,-90.0,0.0
CE-0438,21.09,-90.0,0.0
CE-0437,20.02,-90.0,0.0
CE-0424,9.87,-90.0,0.0
CE-0423,20.69,-90.0,0.0
CE-0426,9.96,-90.0,0.0
CE-0425,15.11,-90.0,0.0
CE-0428,13.89,-90.0,0.0
CE-0427,18.54,-90.0,0.0
CE-0430,18.13,-90.0,0.0
CE-0429,17.9,-90.0,0.0
CE-0448,22.64,-90.0,0.0
CE-0447,21.11,-90.0,0.0
CE-0450,21.46,-90.0,0.0
CE-0449,16.73,-90.0,0.0
CE-0452,15.51,-90.0,0.0
CE-0451,19.37,-90.0,0.0
CE-0454,16.4,-90.0,0.0
CE-0453,17.81,-90.0,0.0
CE-0440,20.08,-90.0,0.0
CE-0439,22.54,-90.0,0.0
CE-0442,15.99,-90.0,0.0
CE-0441,13.49,-90.0,0.0
CE-0444,17.77,-90.0,0.0
CE-0443,14.31,-90.0,0.0
CE-0446,21.94,-90.0,0.0
CE-0445,15.45,-90.0,0.0
CE-0400,13.42,-90.0,0.0
CE-0399,11.27,-90.0,0.0
CE-0402,21.58,-90.0,0.0
CE-0401,11.47,-90.0,0.0
CE-0404,23.95,-90.0,0.0
CE-0403,20.26,-90.0,0.0
CE-0406,22.17,-90.0,0.0
CE-0405,24.29,-90.0,0.0
CE-0392,15.24,-90.0,0.0
CE-0391,9.47,-90.0,0.0
CE-0394,17.41,-90.0,0.0
CE-0393,16.91,-90.0,0.0
CE-0396,9.71,-90.0,0.0
CE-0395,16.25,-90.0,0.0
CE-0398,20.45,-90.0,0.0
CE-0397,17.81,-90.0,0.0
CE-0416,20.03,-90.0,0.0
CE-0415,21.6,-90.0,0.0
CE-0418,10.04,-90.0,0.0
CE-0417,18.29,-90.0,0.0
CE-0420,19.88,-90.0,0.0
CE-0419,22.82,-90.0,0.0
CE-0422,19.7,-90.0,0.0
CE-0421,19.92,-90.0,0.0
CE-0408,18.89,-90.0,0.0
CE-0407,16.75,-90.0,0.0
CE-0410,23.82,-90.0,0.0
CE-0409,19.57,-90.0,0.0
CE-0412,15.18,-90.0,0.0
CE-0411,21.76,-90.0,0.0
CE-0414,12.74,-90.0,0.0
CE-0413,21.18,-90.0,0.0
CE-0368,8.17,-90.0,0.0
CE-0367,12.33,-90.0,0.0
CE-0370,9.14,-90.0,0.0
CE-0369,12.13,-90.0,0.0
CE-0372,6.01,-90.0,0.0
CE-0371,10.72,-90.0,0.0
CE-0374,16.87,-90.0,0.0
CE-0373,23.96,-90.0,0.0
CE-0360,19.72,-90.0,0.0
CE-0359,16.8,-90.0,0.0
CE-0362,21.63,-90.0,0.0
CE-0361,19.93,-90.0,0.0
CE-0364,9.82,-90.0,0.0
CE-0363,20.21,-90.0,0.0
CE-0366,22.95,-90.0,0.0
CE-0365,17.13,-90.0,0.0
CE-0384,15.17,-90.0,0.0
CE-0383,21.45,-90.0,0.0
CE-0386,17.26,-90.0,0.0
CE-0385,15.12,-90.0,0.0
CE-0388,21.42,-90.0,0.0
CE-0387,15.63,-90.0,0.0
CE-0390,11.41,-90.0,0.0
CE-0389,15.41,-90.0,0.0
CE-0376,17.2,-90.0,0.0
CE-0375,11.64,-90.0,0.0
CE-0378,15.78,-90.0,0.0
CE-0377,17.95,-90.0,0.0
CE-0380,21.13,-90.0,0.0
CE-0379,16.23,-90.0,0.0
CE-0382,16.47,-90.0,0.0
CE-0381,18.46,-90.0,0.0
CE-0336,21.71,-90.0,0.0
CE-0335,15.35,-90.0,0.0
CE-0338,17.37,-90.0,0.0
CE-0337,20.12,-90.0,0.0
CE-0340,19.79,-90.0,0.0
CE-0339,22.48,-90.0,0.0
CE-0342,15.28,-90.0,0.0
CE-0341,15.27,-90.0,0.0
CE-0328,19.14,-90.0,0.0
CE-0327,10.64,-90.0,0.0
CE-0330,22.5,-90.0,0.0
CE-0329,20.93,-90.0,0.0
CE-0332,24.3,-90.0,0.0
CE-0331,15.39,-90.0,0.0
CE-0334,9.43,-90.0,0.0
CE-0333,22.0,-90.0,0.0
CE-0352,17.84,-90.0,0.0
CE-0351,18.92,-90.0,0.0
CE-0354,18.06,-90.0,0.0
CE-0353,24.57,-90.0,0.0
CE-0356,17.68,-90.0,0.0
CE-0355,18.43,-90.0,0.0
CE-0358,16.02,-90.0,0.0
CE-0357,16.53,-90.0,0.0
CE-0344,19.68,-90.0,0.0
CE-0343,17.11,-90.0,0.0
CE-0346,24.04,-90.0,0.0
CE-0345,20.37,-90.0,0.0
CE-0348,17.77,-90.0,0.0
CE-0347,15.19,-90.0,0.0
CE-0350,16.83,-90.0,0.0
CE-0349,21.83,-90.0,0.0
CE-0304,20.78,-90.0,0.0
CE-0303,23.0,-90.0,0.0
CE-0306,10.58,-90.0,0.0
CE-0305,11.08,-90.0,0.0
CE-0308,12.22,-90.0,0.0
CE-0307,15.59,-90.0,0.0
CE-0310,15.93,-90.0,0.0
CE-0309,23.74,-90.0,0.0
CE-0296,24.34,-90.0,0.0
CE-0295,16.69,-90.0,0.0
CE-0298,23.08,-90.0,0.0
CE-0297,21.05,-90.0,0.0
CE-0300,16.03,-90.0,0.0
CE-0299,20.73,-90.0,0.0
CE-0302,18.1,-90.0,0.0
CE-0301,22.75,-90.0,0.0
CE-0320,22.77,-90.0,0.0
CE-0319,21.26,-90.0,0.0
CE-0322,16.6,-90.0,0.0
CE-0321,21.44,-90.0,0.0
CE-0324,13.04,-90.0,0.0
CE-0323,18.16,-90.0,0.0
CE-0326,22.94,-90.0,0.0
CE-0325,24.9,-90.0,0.0
CE-0312,21.34,-90.0,0.0
CE-0311,15.27,-90.0,0.0
CE-0314,20.98,-90.0,0.0
CE-0313,21.87,-90.0,0.0
CE-0316,22.04,-90.0,0.0
CE-0315,18.52,-90.0,0.0
CE-0318,24.54,-90.0,0.0
CE-0317,17.93,-90.0,0.0
CE-0272,19.77,-90.0,0.0
CE-0271,15.28,-90.0,0.0
CE-0274,13.13,-90.0,0.0
CE-0273,21.14,-90.0,0.0
CE-0276,22.69,-90.0,0.0
CE-0275,22.73,-90.0,0.0
CE-0278,15.69,-90.0,0.0
CE-0277,22.34,-90.0,0.0
CE-0264,15.4,-90.0,0.0
CE-0263,21.24,-90.0,0.0
CE-0266,24.53,-90.0,0.0
CE-0265,21.42,-90.0,0.0
CE-0268,23.31,-90.0,0.0
CE-0267,20.5,-90.0,0.0
CE-0270,18.85,-90.0,0.0
CE-0269,15.38,-90.0,0.0
CE-0288,21.75,-90.0,0.0
CE-0287,17.82,-90.0,0.0
CE-0290,22.27,-90.0,0.0
CE-0289,13.43,-90.0,0.0
CE-0292,16.53,-90.0,0.0
CE-0291,22.49,-90.0,0.0
CE-0294,22.22,-90.0,0.0
CE-0293,15.7,-90.0,0.0
CE-0280,24.94,-90.0,0.0
CE-0279,16.15,-90.0,0.0
CE-0282,21.84,-90.0,0.0
CE-0281,24.16,-90.0,0.0
CE-0284,23.33,-90.0,0.0
CE-0283,19.34,-90.0,0.0
CE-0286,22.61,-90.0,0.0
CE-0285,9.92,-90.0,0.0
CE-0240,20.77,-90.0,0.0
CE-0239,22.2,-90.0,0.0
CE-0242,13.06,-90.0,0.0
CE-0241,10.46,-90.0,0.0
CE-0244,10.51,-90.0,0.0
CE-0243,20.48,-90.0,0.0
CE-0246,9.72,-90.0,0.0
CE-0245,17.85,-90.0,0.0
CE-0232,20.49,-90.0,0.0
CE-0231,12.47,-90.0,0.0
CE-0234,13.9,-90.0,0.0
CE-0233,24.98,-90.0,0.0
CE-0236,19.27,-90.0,0.0
CE-0235,17.15,-90.0,0.0
CE-0238,17.63,-90.0,0.0
CE-0237,16.67,-90.0,0.0
CE-0256,20.98,-90.0,0.0
CE-0255,14.29,-90.0,0.0
CE-0258,15.99,-90.0,0.0
CE-0257,24.06,-90.0,0.0
CE-0260,23.02,-90.0,0.0
CE-0259,16.7,-90.0,0.0
CE-0262,10.21,-90.0,0.0
CE-0261,19.49,-90.0,0.0
CE-0248,21.84,-90.0,0.0
CE-0247,20.25,-90.0,0.0
CE-0250,19.29,-90.0,0.0
CE-0249,19.86,-90.0,0.0
CE-0252,22.41,-90.0,0.0
CE-0251,23.58,-90.0,0.0
CE-0254,17.85,-90.0,0.0
CE-0253,15.74,-90.0,0.0
CE-0208,13.99,-90.0,0.0
CE-0207,18.63,-90.0,0.0
CE-0210,16.06,-90.0,0.0
CE-0209,14.33,-90.0,0.0
CE-0212,15.69,-90.0,0.0
CE-0211,19.99,-90.0,0.0
CE-0214,20.0,-90.0,0.0
CE-0213,21.28,-90.0,0.0
CE-0200,15.46,-90.0,0.0
CE-0199,22.8,-90.0,0.0
CE-0202,18.25,-90.0,0.0
CE-0201,23.87,-90.0,0.0
CE-0204,22.41,-90.0,0.0
CE-0203,22.42,-90.0,0.0
CE-0206,9.7,-90.0,0.0
CE-0205,23.45,-90.0,0.0
CE-0224,16.25,-90.0,0.0
CE-0223,21.76,-90.0,0.0
CE-0226,16.01,-90.0,0.0
CE-0225,13.93,-90.0,0.0
CE-0228,22.37,-90.0,0.0
CE-0227,17.48,-90.0,0.0
CE-0230,22.36,-90.0,0.0
CE-0229,15.11,-90.0,0.0
CE-0216,11.18,-90.0,0.0
CE-0215,17.43,-90.0,0.0
CE-0218,12.91,-90.0,0.0
CE-0217,16.02,-90.0,0.0
CE-0220,15.79,-90.0,0.0
CE-0219,18.26,-90.0,0.0
CE-0222,22.73,-90.0,0.0
CE-0221,21.0,-90.0,0.0
CE-0176,19.48,-90.0,0.0
CE-0175,22.49,-90.0,0.0
CE-0178,13.6,-90.0,0.0
CE-0177,8.32,-90.0,0.0
CE-0180,8.32,-90.0,0.0
CE-0179,10.54,-90.0,0.0
CE-0182,20.34,-90.0,0.0
CE-0181,22.03,-90.0,0.0
CE-0168,18.97,-90.0,0.0
CE-0167,24.0,-90.0,0.0
CE-0170,20.36,-90.0,0.0
CE-0169,12.76,-90.0,0.0
CE-0172,17.37,-90.0,0.0
CE-0171,22.04,-90.0,0.0
CE-0174,10.06,-90.0,0.0
CE-0173,24.6,-90.0,0.0
CE-0192,11.18,-90.0,0.0
CE-0191,22.66,-90.0,0.0
CE-0194,22.96,-90.0,0.0
CE-0193,21.58,-90.0,0.0
CE-0196,9.23,-90.0,0.0
CE-0195,19.0,-90.0,0.0
CE-0198,15.43,-90.0,0.0
CE-0197,22.04,-90.0,0.0
CE-0184,9.25,-90.0,0.0
CE-0183,23.46,-90.0,0.0
CE-0186,9.33,-90.0,0.0
CE-0185,20.71,-90.0,0.0
CE-0188,22.76,-90.0,0.0
CE-0187,19.47,-90.0,0.0
CE-0190,23.43,-90.0,0.0
CE-0189,24.95,-90.0,0.0
CE-0144,23.45,-90.0,0.0
CE-0143,21.29,-90.0,0.0
CE-0146,15.32,-90.0,0.0
CE-0145,24.78,-90.0,0.0
CE-0148,21.36,-90.0,0.0
CE-0147,24.4,-90.0,0.0
CE-0150,18.08,-90.0,0.0
CE-0149,18.36,-90.0,0.0
CE-0136,16.61,-90.0,0.0
